# CH(2601) - H-coefficient matrix
# 2601 values
# READ(unit,*) (CH(i),i=1,2601)
-3.35785494e-14 -4.08567126e-15 -5.02278278e-16  9.13329675e-06  9.13358176e-06  9.13380306e-06  9.13420159e-06  9.37031962e-06  1.47104366e-06
-1.03630349e-05 -9.13025211e-06 -9.12398505e-06 -9.11390737e-06 -9.09802697e-06 -9.07135096e-06 -9.02725015e-06 -8.95762338e-06 -8.85075952e-06
-8.67781716e-06 -8.47005078e-06 -8.19539043e-06 -7.75053819e-06 -7.24367751e-06 -6.66934449e-06 -6.00772113e-06 -5.29151194e-06 -4.51831779e-06
-3.72302663e-06 -2.98453429e-06 -2.40259068e-06 -1.89296597e-06 -1.46135960e-06 -1.09047012e-06 -8.21656389e-07 -5.82960842e-07 -4.17476248e-07
-2.82389890e-07 -1.92654440e-07 -1.32354098e-07 -8.09481724e-08 -4.42906997e-08 -2.17703641e-08 -9.10454075e-09 -2.90785360e-09 -9.45747879e-10
-3.11908427e-10 -1.04009658e-10 -3.49960749e-11 -6.92376506e-12 -1.38790687e-12 -2.81152041e-13 -5.74463594e-14 -6.98978740e-15 -8.59300205e-16
 1.61715949e-05  1.61720720e-05  1.61724330e-05  1.61730963e-05  1.61743243e-05  1.65968833e-05  3.13002612e-06 -1.85271744e-05 -1.61620847e-05
-1.61440014e-05 -1.61156455e-05 -1.60681414e-05 -1.59898028e-05 -1.58662617e-05 -1.56767807e-05 -1.53702665e-05 -1.50021225e-05 -1.45155180e-05
-1.37274731e-05 -1.28296443e-05 -1.18123413e-05 -1.06404566e-05 -9.37191392e-06 -8.00246045e-06 -6.59388527e-06 -5.28591985e-06 -4.25522842e-06
-3.35262610e-06 -2.58820551e-06 -1.93132270e-06 -1.45522738e-06 -1.03247504e-06 -7.39386642e-07 -5.00136599e-07 -3.41207244e-07 -2.34410137e-07
-1.43365879e-07 -7.84424320e-08 -3.85570653e-08 -1.61248655e-08 -5.15003730e-09 -1.67499319e-09 -5.52413963e-10 -1.84209108e-10 -6.19807297e-11
-1.22625154e-11 -2.45808833e-12 -4.97941514e-13 -1.01741831e-13 -1.23794385e-14 -1.52188503e-15  2.97035986e-05  2.97044194e-05  2.97050368e-05
 2.97061753e-05  2.97082586e-05  2.97119611e-05  3.03723299e-05  5.59251004e-06 -3.39127760e-05 -2.96749188e-05 -2.96219260e-05 -2.95338145e-05
-2.93890504e-05 -2.91612567e-05 -2.88123315e-05 -2.82483380e-05 -2.75712512e-05 -2.66765293e-05 -2.52278235e-05 -2.35775061e-05 -2.17077264e-05
-1.95539426e-05 -1.72226003e-05 -1.47058714e-05 -1.21172992e-05 -9.71365644e-06 -7.81957905e-06 -6.16090061e-06 -4.75616197e-06 -3.54904619e-06
-2.67415660e-06 -1.89729441e-06 -1.35870797e-06 -9.19057204e-07 -6.27005937e-07 -4.30754070e-07 -2.63450092e-07 -1.44146186e-07 -7.08525779e-08
-2.96310732e-08 -9.46370616e-09 -3.07796454e-09 -1.01511437e-09 -3.38501999e-10 -1.13895526e-10 -2.25335364e-11 -4.51696914e-12 -9.15014236e-13
-1.86960114e-13 -2.27483682e-14 -2.79660454e-15  5.33166603e-05  5.33180333e-05  5.33190646e-05  5.33209602e-05  5.33244220e-05  5.33305318e-05
 5.33411700e-05  5.45903715e-05  9.45344212e-06 -5.98750523e-05 -5.32379559e-05 -5.30766673e-05 -5.28137644e-05 -5.24019279e-05 -5.17726607e-05
-5.07570460e-05 -4.95388096e-05 -4.79297869e-05 -4.53254263e-05 -4.23593245e-05 -3.89992680e-05 -3.51292236e-05 -3.09404208e-05 -2.64187551e-05
-2.17681883e-05 -1.74499821e-05 -1.40472898e-05 -1.10675313e-05 -8.54399479e-06 -6.37549656e-06 -4.80383043e-06 -3.40827054e-06 -2.44075547e-06
-1.65097143e-06 -1.12633544e-06 -7.73792885e-07 -4.73252449e-07 -2.58938632e-07 -1.27276602e-07 -5.32279265e-08 -1.70001466e-08 -5.52910028e-09
-1.82349841e-09 -6.08066807e-10 -2.04595667e-10 -4.04779745e-11 -8.11402352e-12 -1.64367808e-12 -3.35844075e-13 -4.08638019e-14 -5.02365045e-15
 9.11154221e-05  9.11176038e-05  9.11192420e-05  9.11222497e-05  9.11277327e-05  9.11373748e-05  9.11540492e-05  9.11851448e-05  9.35975830e-05
 1.47063950e-05 -1.03462574e-04 -9.08852267e-05 -9.04268484e-05 -8.97143077e-05 -8.86303398e-05 -8.68853564e-05 -8.47952605e-05 -8.20369956e-05
-7.75751291e-05 -7.24955321e-05 -6.67426582e-05 -6.01176981e-05 -5.29478997e-05 -4.52090066e-05 -3.72500018e-05 -2.98601473e-05 -2.40372258e-05
-1.89381774e-05 -1.46199094e-05 -1.09092379e-05 -8.21988044e-06 -5.83189075e-06 -4.17635691e-06 -2.82495145e-06 -1.92724820e-06 -1.32401640e-06
-8.09767079e-07 -4.43060175e-07 -2.17777566e-07 -9.10757716e-08 -2.90880576e-08 -9.46053242e-09 -3.12008024e-09 -1.04042571e-09 -3.50070669e-10
-6.92592007e-11 -1.38833572e-11 -2.81238403e-12 -5.74639184e-13 -6.99191232e-14 -8.59560278e-15  1.61084635e-04  1.61088204e-04  1.61090883e-04
 1.61095798e-04  1.61104749e-04  1.61120458e-04  1.61147526e-04  1.61197628e-04  1.61290476e-04  1.65663482e-04  3.12833434e-05 -1.84767463e-04
-1.60383520e-04 -1.59095632e-04 -1.57151752e-04 -1.54037373e-04 -1.50316849e-04 -1.45414273e-04 -1.37492118e-04 -1.28479528e-04 -1.18276734e-04
-1.06530685e-04 -9.38212441e-05 -8.01050512e-05 -6.60003185e-05 -5.29053047e-05 -4.25875346e-05 -3.35527875e-05 -2.59017163e-05 -1.93273550e-05
-1.45626021e-05 -1.03318579e-05 -7.39883160e-06 -5.00464369e-06 -3.41426413e-06 -2.34558186e-06 -1.43454739e-06 -7.84901321e-07 -3.85800856e-07
-1.61343209e-07 -5.15300229e-08 -1.67594408e-08 -5.52724107e-09 -1.84311601e-09 -6.20149585e-10 -1.22692260e-10 -2.45942378e-11 -4.98210441e-12
-1.01796509e-12 -1.23860554e-13 -1.52269488e-14  2.95118060e-04  2.95124067e-04  2.95128573e-04  2.95136840e-04  2.95151884e-04  2.95178258e-04
 2.95223609e-04  2.95307219e-04  2.95460872e-04  2.95735401e-04  3.02765668e-04  5.58676964e-05 -3.37573852e-04 -2.93054973e-04 -2.89397464e-04
-2.83590510e-04 -2.76688687e-04 -2.67619889e-04 -2.52994639e-04 -2.36378122e-04 -2.17582125e-04 -1.95954621e-04 -1.72562085e-04 -1.47323476e-04
-1.21375266e-04 -9.72882826e-05 -7.83117813e-05 -6.16962878e-05 -4.76263106e-05 -3.55369461e-05 -2.67755473e-05 -1.89963282e-05 -1.36034154e-05
-9.20135573e-06 -6.27727001e-06 -4.31241145e-06 -2.63742438e-06 -1.44303115e-06 -7.09283125e-07 -2.96621802e-07 -9.47346057e-08 -3.08109284e-08
-1.01613469e-08 -3.38839182e-09 -1.14008132e-09 -2.25556130e-10 -4.52136250e-11 -9.15898950e-12 -1.87139993e-12 -2.27701364e-13 -2.79926878e-14
 5.27450267e-04  5.27460048e-04  5.27467385e-04  5.27480841e-04  5.27505322e-04  5.27548208e-04  5.27621863e-04  5.27757350e-04  5.28005233e-04
 5.28444089e-04  5.29212981e-04  5.42982886e-04  9.43257257e-05 -5.94289096e-04 -5.21949862e-04 -5.11218873e-04 -4.98593747e-04 -4.82097985e-04
-4.55597512e-04 -4.25563821e-04 -3.91641331e-04 -3.52647471e-04 -3.10500866e-04 -2.65051281e-04 -2.18341644e-04 -1.74994619e-04 -1.40851146e-04
-1.10959921e-04 -8.56508809e-05 -6.39065263e-05 -4.81490961e-05 -3.41589441e-05 -2.44608124e-05 -1.65448705e-05 -1.12868617e-05 -7.75380763e-06
-4.74205493e-06 -2.59450211e-06 -1.27523489e-06 -5.33293310e-07 -1.70319442e-07 -5.53929789e-08 -1.82682443e-08 -6.09165942e-09 -2.04962735e-09
-4.05499382e-10 -8.12834463e-11 -1.64656199e-11 -3.36430424e-12 -4.09347595e-13 -5.03233504e-14  8.67939526e-04  8.67954213e-04  8.67965230e-04
 8.67985431e-04  8.68022175e-04  8.68086519e-04  8.68196952e-04  8.68399838e-04  8.68770152e-04  8.69422777e-04  8.70555855e-04  8.72685043e-04
 9.00316828e-04  1.18726820e-04 -1.05068040e-03 -8.51640282e-04 -8.30180005e-04 -8.02328563e-04 -7.57838031e-04 -7.07603820e-04 -6.50991942e-04
-5.86013815e-04 -5.15855799e-04 -4.40257134e-04 -3.62606802e-04 -2.90576808e-04 -2.33857067e-04 -1.84211669e-04 -1.42183646e-04 -1.06079989e-04
-7.99196360e-05 -5.66953416e-05 -4.05972023e-05 -2.74581721e-05 -1.87312937e-05 -1.28676222e-05 -7.86932554e-06 -4.30539149e-06 -2.11610499e-06
-8.84915842e-07 -2.82610874e-07 -9.19117308e-08 -3.03114320e-08 -1.01074120e-08 -3.40075163e-09 -6.72798403e-10 -1.34862967e-10 -2.73190325e-11
-5.58186980e-12 -6.79162392e-13 -8.34926889e-14  1.61498414e-03  1.61500857e-03  1.61502689e-03  1.61506049e-03  1.61512159e-03  1.61522856e-03
 1.61541206e-03  1.61574893e-03  1.61636286e-03  1.61744182e-03  1.61930543e-03  1.62277036e-03  1.62924770e-03  1.68333458e-03  3.60899758e-04
-1.82730765e-03 -1.58410667e-03 -1.52899488e-03 -1.44234855e-03 -1.34546950e-03 -1.23689296e-03 -1.11271628e-03 -9.78971597e-04 -8.35109934e-04
-6.87538020e-04 -5.50779439e-04 -4.43161682e-04 -3.49011624e-04 -2.69337615e-04 -2.00915634e-04 -1.51349791e-04 -1.07355641e-04 -7.68658545e-05
-5.19840976e-05 -3.54597507e-05 -2.43579442e-05 -1.48953901e-05 -8.14890300e-06 -4.00495346e-06 -1.67469957e-06 -5.34808728e-07 -1.73924801e-07
-5.73564345e-08 -1.91250993e-08 -6.43470743e-09 -1.27299579e-09 -2.55167484e-10 -5.16880700e-11 -1.05608383e-11 -1.28494760e-12 -1.57962724e-13
 2.50720905e-03  2.50724320e-03  2.50726881e-03  2.50731578e-03  2.50740118e-03  2.50755068e-03  2.50780708e-03  2.50827754e-03  2.50913426e-03
 2.51063770e-03  2.51322757e-03  2.51801809e-03  2.52687709e-03  2.54289614e-03  2.63774332e-03  1.76260415e-04 -2.78126196e-03 -2.45704320e-03
-2.31262955e-03 -2.15394575e-03 -1.97774832e-03 -1.77739883e-03 -1.56245308e-03 -1.33188374e-03 -1.09584644e-03 -8.77427902e-04 -7.05726344e-04
-5.55621605e-04 -4.28668973e-04 -3.19696027e-04 -2.40783539e-04 -1.70762699e-04 -1.22247776e-04 -8.26646695e-05 -5.63817215e-05 -3.87261829e-05
-2.36795672e-05 -1.29532571e-05 -6.36557648e-06 -2.66157673e-06 -8.49889370e-07 -2.76373703e-07 -9.11370404e-08 -3.03877430e-08 -1.02237148e-08
-2.02250217e-09 -4.05390165e-10 -8.21157965e-11 -1.67774240e-11 -2.04127682e-12 -2.50935807e-13  3.20994276e-03  3.20998251e-03  3.21001232e-03
 3.21005698e-03  3.21016637e-03  3.21034034e-03  3.21063867e-03  3.21118592e-03  3.21218201e-03  3.21392850e-03  3.21693250e-03  3.22247328e-03
 3.23266196e-03  3.25087011e-03  3.28333413e-03  3.52880121e-03  2.90599435e-04 -3.99201557e-03 -3.07880403e-03 -2.86239707e-03 -2.62426711e-03
-2.35540482e-03 -2.06836350e-03 -1.76152461e-03 -1.44821000e-03 -1.15882208e-03 -9.31623746e-04 -7.33184814e-04 -5.65473991e-04 -4.21599458e-04
-3.17461291e-04 -2.25092147e-04 -1.61113538e-04 -1.08927603e-04 -7.42843836e-05 -5.10170507e-05 -3.11911486e-05 -1.70601847e-05 -8.38286988e-06
-3.50466057e-06 -1.11897755e-06 -3.63847665e-07 -1.19974679e-07 -4.00009634e-08 -1.34574290e-08 -2.66207243e-09 -5.33563710e-10 -1.08075026e-10
-2.20806555e-11 -2.68642989e-12 -3.30236900e-13  5.61912502e-03  5.61918736e-03  5.61923412e-03  5.61931984e-03  5.61947572e-03  5.61974854e-03
 5.62021633e-03  5.62107432e-03  5.62263546e-03  5.62537113e-03  5.63007179e-03  5.63872596e-03  5.65458361e-03  5.68273038e-03  5.73223829e-03
 5.82772200e-03  6.17039808e-03  1.43639190e-03 -6.68103918e-03 -5.37711410e-03 -4.91201049e-03 -4.39582996e-03 -3.85110759e-03 -3.27335460e-03
-2.68668446e-03 -2.14696473e-03 -1.72437761e-03 -1.35598680e-03 -1.04510471e-03 -7.78728323e-04 -5.86104634e-04 -4.15382293e-04 -2.97210854e-04
-2.00873337e-04 -1.36950183e-04 -9.40333957e-05 -5.74765590e-05 -3.14294076e-05 -1.54399049e-05 -6.45358275e-06 -2.06005782e-06 -6.69737788e-07
-2.20809596e-07 -7.36127593e-08 -2.47632234e-08 -4.89800939e-09 -9.81635331e-10 -1.98820044e-10 -4.06183901e-11 -4.94151282e-12 -6.07419294e-13
 8.60872637e-03  8.60881218e-03  8.60887654e-03  8.60899453e-03  8.60920907e-03  8.60958456e-03  8.61022836e-03  8.61140900e-03  8.61355681e-03
 8.61731911e-03  8.62377964e-03  8.63565978e-03  8.65738046e-03  8.69577446e-03  8.76277550e-03  8.88981793e-03  9.07314195e-03  9.60580772e-03
 5.68967448e-04 -1.02680807e-02 -8.28490183e-03 -7.37632354e-03 -6.43680808e-03 -5.45363991e-03 -4.46443150e-03 -3.56017279e-03 -2.85517842e-03
-2.24242398e-03 -1.72651510e-03 -1.28528029e-03 -9.66674652e-04 -6.84627687e-04 -4.89594200e-04 -3.30726916e-04 -2.25387410e-04 -1.54703712e-04
-9.45251600e-05 -5.16691993e-05 -2.53739882e-05 -1.06022757e-05 -3.38323341e-06 -1.09963342e-06 -3.62473002e-07 -1.20820939e-07 -4.06387087e-08
-8.03682131e-09 -1.61050138e-09 -3.26157577e-10 -6.66275604e-11 -8.10497456e-12 -9.96203776e-13  1.04706488e-02  1.04707426e-02  1.04708129e-02
 1.04709419e-02  1.04711764e-02  1.04715868e-02  1.04722905e-02  1.04735808e-02  1.04759277e-02  1.04800379e-02  1.04870926e-02  1.05000549e-02
 1.05237187e-02  1.05654328e-02  1.06378618e-02  1.07738115e-02  1.09663337e-02  1.12726017e-02  1.26399636e-02  1.00257118e-03 -1.32448573e-02
-1.02003884e-02 -8.84301595e-03 -7.45329555e-03 -6.07603131e-03 -4.82977802e-03 -3.86459789e-03 -3.02952045e-03 -2.32888278e-03 -1.73132600e-03
-1.30078168e-03 -9.20311543e-04 -6.57610360e-04 -4.43884672e-04 -3.02318135e-04 -2.07403662e-04 -1.26655650e-04 -6.91945397e-05 -3.39630183e-05
-1.41841204e-05 -4.52398956e-06 -1.46986400e-06 -4.84372815e-07 -1.61415718e-07 -5.42826409e-08 -1.07326218e-08 -2.15032417e-09 -4.35418135e-10
-8.89365256e-11 -1.08173327e-11 -1.32944308e-12  1.33110352e-02  1.33111436e-02  1.33112249e-02  1.33113740e-02  1.33116450e-02  1.33121192e-02
 1.33129323e-02  1.33144233e-02  1.33171350e-02  1.33218831e-02  1.33300305e-02  1.33449935e-02  1.33722851e-02  1.34203163e-02  1.35034721e-02
 1.36586923e-02  1.38764431e-02  1.42174069e-02  1.49161828e-02  1.68840513e-02  1.68049676e-03 -1.75585958e-02 -1.31968210e-02 -1.10288702e-02
-8.93226417e-03 -7.06568073e-03 -5.63477235e-03 -4.40515439e-03 -3.37877289e-03 -2.50692076e-03 -1.88069912e-03 -1.32869378e-03 -9.48354161e-04
-6.39452497e-04 -4.35142460e-04 -2.98317864e-04 -1.82035567e-04 -9.93745215e-05 -4.87418148e-05 -2.03423910e-05 -6.48375458e-06 -2.10552910e-06
-6.93572266e-07 -2.31057278e-07 -7.76821776e-08 -1.53542835e-08 -3.07552806e-09 -6.22636771e-10 -1.27155755e-10 -1.54631131e-11 -1.90012484e-12
 1.62635669e-02  1.62636881e-02  1.62637789e-02  1.62639456e-02  1.62642486e-02  1.62647788e-02  1.62656879e-02  1.62673547e-02  1.62703861e-02
 1.62756934e-02  1.62847988e-02  1.63015153e-02  1.63319866e-02  1.63855544e-02  1.64781138e-02  1.66502535e-02  1.68902874e-02  1.72624926e-02
 1.80097009e-02  1.91301740e-02  2.20507234e-02  1.60598467e-03 -2.29301685e-02 -1.64041170e-02 -1.31520191e-02 -1.03269818e-02 -8.19508155e-03
-6.38158993e-03 -4.87910449e-03 -3.61017455e-03 -2.70275023e-03 -1.90566618e-03 -1.35806528e-03 -9.14371740e-04 -6.21497638e-04 -4.25669633e-04
-2.59477519e-04 -1.41505510e-04 -6.93399826e-05 -2.89124421e-05 -9.20687979e-06 -2.98779009e-06 -9.83669747e-07 -3.27560755e-07 -1.10088386e-07
-2.17503608e-08 -4.35523904e-09 -8.81474870e-10 -1.79975890e-10 -2.18811141e-11 -2.68824340e-12  1.90288838e-02  1.90290141e-02  1.90291117e-02
 1.90292909e-02  1.90296165e-02  1.90301864e-02  1.90311635e-02  1.90329549e-02  1.90362129e-02  1.90419163e-02  1.90517000e-02  1.90696574e-02
 1.91023759e-02  1.91598480e-02  1.92590133e-02  1.94429574e-02  1.96983785e-02  2.00918628e-02  2.08715613e-02  2.20119512e-02  2.37371486e-02
 2.83114149e-02  2.46456465e-03 -2.93002107e-02 -1.96758212e-02 -1.52741478e-02 -1.20287271e-02 -9.31144019e-03 -7.08564280e-03 -5.22193919e-03
-3.89775767e-03 -2.74046750e-03 -1.94871813e-03 -1.30935747e-03 -8.88519151e-04 -6.07746487e-04 -3.69934554e-04 -2.01457063e-04 -9.85867634e-05
-4.10554077e-05 -1.30573022e-05 -4.23335105e-06 -1.39273145e-06 -4.63507528e-07 -1.55703706e-07 -3.07449815e-08 -6.15350944e-09 -1.24497731e-09
-2.54117234e-10 -3.08848439e-11 -3.79339169e-12  2.18877223e-02  2.18878607e-02  2.18879644e-02  2.18881547e-02  2.18885006e-02  2.18891059e-02
 2.18901436e-02  2.18920464e-02  2.18955065e-02  2.19015636e-02  2.19119529e-02  2.19310185e-02  2.19657448e-02  2.20267078e-02  2.21317887e-02
 2.23263409e-02  2.25956922e-02  2.30087684e-02  2.38202866e-02  2.49891583e-02  2.67122164e-02  2.94459970e-02  3.60952709e-02  2.92743075e-03
-3.73647840e-02 -2.38681375e-02 -1.85748279e-02 -1.42447859e-02 -1.07616185e-02 -7.88376564e-03 -5.85888497e-03 -4.10243568e-03 -2.90808105e-03
-1.94826632e-03 -1.31904346e-03 -9.00545180e-04 -5.47062546e-04 -2.97330725e-04 -1.45238774e-04 -6.03779764e-05 -1.91696902e-05 -6.20711878e-06
-2.04005630e-06 -6.78401904e-07 -2.27744155e-07 -4.49348897e-08 -8.98804938e-09 -1.81755780e-09 -3.70836723e-10 -4.50505020e-11 -5.53125955e-12
 2.36015431e-02  2.36016814e-02  2.36017851e-02  2.36019752e-02  2.36023209e-02  2.36029258e-02  2.36039630e-02  2.36058645e-02  2.36093224e-02
 2.36153754e-02  2.36257567e-02  2.36448050e-02  2.36794912e-02  2.37403567e-02  2.38451879e-02  2.40390035e-02  2.43067409e-02  2.47159813e-02
 2.55150365e-02  2.66539649e-02  2.83052241e-02  3.08509749e-02  3.47923899e-02  4.46119530e-02  3.20503910e-03 -4.47187614e-02 -2.99247790e-02
-2.25420281e-02 -1.68110438e-02 -1.21916112e-02 -8.99598614e-03 -6.25826949e-03 -4.41481615e-03 -2.94457279e-03 -1.98669550e-03 -1.35260584e-03
-8.19247514e-04 -4.43981117e-04 -2.16298007e-04 -8.96923905e-05 -2.84065921e-05 -9.18119435e-06 -3.01326406e-06 -1.00090450e-06 -3.35701359e-07
-6.61622460e-08 -1.32225530e-08 -2.67198497e-09 -5.44850998e-10 -6.61487149e-11 -8.11753486e-12  2.10819534e-02  2.10820692e-02  2.10821561e-02
 2.10823154e-02  2.10826050e-02  2.10831118e-02  2.10839807e-02  2.10855737e-02  2.10884705e-02  2.10935411e-02  2.11022372e-02  2.11181919e-02
 2.11472395e-02  2.11981948e-02  2.12859096e-02  2.14479200e-02  2.16713789e-02  2.20121631e-02  2.26748079e-02  2.36128573e-02  2.49588564e-02
 2.69994181e-02  3.00695593e-02  3.50546660e-02  4.82036877e-02 -7.97111783e-04 -4.87438566e-02 -3.09328678e-02 -2.26544845e-02 -1.62047269e-02
-1.18463299e-02 -8.17351975e-03 -5.73132332e-03 -3.80196984e-03 -2.55452966e-03 -1.73345966e-03 -1.04625341e-03 -5.65090551e-04 -2.74450106e-04
-1.13476006e-04 -3.58373195e-05 -1.15586552e-05 -3.78744381e-06 -1.25645208e-06 -4.20972316e-07 -8.28645553e-08 -1.65443178e-08 -3.34060400e-09
-6.80748360e-10 -8.25891906e-11 -1.01292468e-11  1.80345087e-02  1.80346025e-02  1.80346728e-02  1.80348018e-02  1.80350362e-02  1.80354466e-02
 1.80361500e-02  1.80374397e-02  1.80397849e-02  1.80438900e-02  1.80509298e-02  1.80638448e-02  1.80873553e-02  1.81285880e-02  1.81995382e-02
 1.83304906e-02  1.85109119e-02  1.87856137e-02  1.93181999e-02  2.00685569e-02  2.11377479e-02  2.27412677e-02  2.51123942e-02  2.88515368e-02
 3.50495187e-02  5.16632021e-02  3.00500586e-03 -5.10502016e-02 -3.11834652e-02 -2.18472301e-02 -1.57558003e-02 -1.07467788e-02 -7.47494351e-03
-4.92345064e-03 -3.29037961e-03 -2.22343494e-03 -1.33610350e-03 -7.18622045e-04 -3.47694325e-04 -1.43252461e-04 -4.50864884e-05 -1.45053799e-05
-4.74387966e-06 -1.57134883e-06 -5.25827462e-07 -1.03351743e-07 -2.06108848e-08 -4.15785767e-09 -8.46641867e-10 -1.02630428e-10 -1.25787831e-11
 1.64786075e-02  1.64786895e-02  1.64787510e-02  1.64788638e-02  1.64790690e-02  1.64794279e-02  1.64800433e-02  1.64811715e-02  1.64832231e-02
 1.64868141e-02  1.64929723e-02  1.65042692e-02  1.65248325e-02  1.65608906e-02  1.66229198e-02  1.67373508e-02  1.68948904e-02  1.71344875e-02
 1.75980955e-02  1.82492013e-02  1.91727468e-02  2.05483911e-02  2.25612944e-02  2.56821454e-02  3.07104584e-02  3.88090757e-02  5.60828824e-02
 1.38016993e-03 -5.70339351e-02 -3.20806211e-02 -2.27479574e-02 -1.52901387e-02 -1.05291477e-02 -6.87599889e-03 -4.56641458e-03 -3.07072472e-03
-1.83601908e-03 -9.82842417e-04 -4.73524685e-04 -1.94334826e-04 -6.09350428e-05 -1.95508802e-05 -6.38070901e-06 -2.11005760e-06 -7.05164855e-07
