# CJ(2601) - J-coefficient matrix
# 2601 values
# READ(unit,*) (CJ(i),i=1,2601)
 5.72964369e-11  1.89347458e-11  6.32352422e-12  1.23974071e-12  2.46716040e-13  4.96825863e-14  1.01014163e-14  1.22243878e-15  1.49616625e-16
 3.25551939e-05  3.36923300e-05  3.51339037e-05  3.88807453e-05  3.39978572e-05  3.01736404e-05  2.80557516e-05  2.60587444e-05  2.41623827e-05
 2.23709199e-05  2.06616637e-05  1.89100581e-05  1.71462550e-05  1.54274129e-05  1.37618090e-05  1.20435652e-05  1.06587206e-05  9.35383616e-06
 7.85622517e-06  6.62051755e-06  5.54637186e-06  4.56358554e-06  3.69533249e-06  2.91191152e-06  2.22510520e-06  1.66920873e-06  1.27625797e-06
 9.60441144e-07  7.11896566e-07  5.11564087e-07  3.73982533e-07  2.57364048e-07  1.79794324e-07  1.18690371e-07  7.93652009e-08  5.36115600e-08
 3.21786438e-08  1.72735185e-08  8.33637456e-09  3.42410898e-09  1.07373157e-09  3.44355456e-10  1.12315261e-10  3.71168073e-11  1.23956785e-11
 2.43019968e-12  4.83624689e-13  9.73902009e-14  1.98012828e-14  2.39628331e-15  2.93285700e-16  5.51439894e-05  5.61737699e-05  5.70971222e-05
 5.97158543e-05  6.64856520e-05  5.78678247e-05  5.11761113e-05  4.71765037e-05  4.35390905e-05  4.02099897e-05  3.70855896e-05  3.39125099e-05
 3.07335362e-05  2.76442550e-05  2.46552200e-05  2.15743729e-05  1.90924626e-05  1.67544242e-05  1.40714918e-05  1.18579707e-05  9.93395930e-06
 8.17364957e-06  6.61851880e-06  5.21535125e-06  3.98524025e-06  2.98960335e-06  2.28581302e-06  1.72017429e-06  1.27502343e-06  9.16222511e-07
 6.69810519e-07  4.60944116e-07  3.22015062e-07  2.12576632e-07  1.42144487e-07  9.60192338e-08  5.76324937e-08  3.09371550e-08  1.49305800e-08
 6.13263252e-09  1.92306956e-09  6.16745755e-10  2.01158282e-10  6.64767407e-11  2.22008383e-11  4.35252215e-12  8.66178627e-13  1.74427211e-13
 3.54643725e-14  4.29177646e-15  5.25278713e-16  8.91694801e-05  9.01232630e-05  9.09107328e-05  9.25454757e-05  9.72160435e-05  1.08952038e-04
 9.40609395e-05  8.21386656e-05  7.52804540e-05  6.92140241e-05  6.36798786e-05  5.81457739e-05  5.26491551e-05  4.73328076e-05  4.22021470e-05
 3.69215245e-05  3.26707758e-05  2.86680627e-05  2.40761116e-05  2.02882014e-05  1.69960157e-05  1.39841085e-05  1.13233607e-05  8.92267193e-06
 6.81810177e-06  5.11470759e-06  3.91063057e-06  2.94291447e-06  2.18133635e-06  1.56749018e-06  1.14592288e-06  7.88590043e-07  5.50907755e-07
 3.63678755e-07  2.43182435e-07  1.64270749e-07  9.85982526e-08  5.29275745e-08  2.55433660e-08  1.04917571e-08  3.29000168e-09  1.05513294e-09
 3.44142921e-10  1.13728830e-10  3.79813302e-11  7.44632040e-12  1.48186329e-12  2.98411029e-13  6.06726381e-14  7.34239348e-15  8.98649491e-16
 1.48734554e-04  1.49668443e-04  1.50406412e-04  1.51853966e-04  1.54848007e-04  1.63105701e-04  1.83690606e-04  1.57030317e-04  1.35729830e-04
 1.23968355e-04  1.13534508e-04  1.03387927e-04  9.34668387e-05  8.39522065e-05  7.48117928e-05  6.54283214e-05  5.78852350e-05  5.07874030e-05
 4.26485228e-05  3.59366977e-05  3.01041834e-05  2.47687422e-05  2.00556632e-05  1.58034172e-05  1.20757841e-05  9.05877784e-06  6.92617657e-06
 5.21222091e-06  3.86337217e-06  2.77618035e-06  2.02953927e-06  1.39666621e-06  9.75707553e-07  6.44107267e-07  4.30697222e-07  2.90937554e-07
 1.74625805e-07  9.37391181e-08  4.52393852e-08  1.85817455e-08  5.82685384e-09  1.86872322e-09  6.09503895e-10  2.01422551e-10  6.72678568e-11
 1.31880025e-11  2.62449257e-12  5.28508532e-13  1.07455822e-13  1.30039311e-14  1.59157564e-15  2.56079901e-04  2.57031747e-04  2.57766555e-04
 2.59163661e-04  2.61888194e-04  2.67327121e-04  2.81742190e-04  3.19354058e-04  2.70603482e-04  2.32425980e-04  2.11306977e-04  1.91402222e-04
 1.72512615e-04  1.54685828e-04  1.37706011e-04  1.20357383e-04  1.06446541e-04  9.33741396e-05  7.83973100e-05  6.60530846e-05  5.53292123e-05
 4.55210463e-05  3.68579859e-05  2.90425875e-05  2.21917680e-05  1.66471758e-05  1.27280184e-05  9.57827123e-06  7.09951281e-06  5.10161560e-06
 3.72954698e-06  2.56655106e-06  1.79298202e-06  1.18362336e-06  7.91455799e-07  5.34630571e-07  3.20894151e-07  1.72255713e-07  8.31321299e-08
 3.41458713e-08  1.07074315e-08  3.43396440e-09  1.12002317e-09  3.70133495e-10  1.23611166e-10  2.42342125e-11  4.82275355e-12  9.71184154e-13
 1.97460132e-13  2.38959340e-14  2.92466775e-15  4.28478665e-04  4.29422059e-04  4.30140918e-04  4.31484994e-04  4.34020658e-04  4.38774835e-04
 4.48007289e-04  4.74192413e-04  5.41887598e-04  4.55714167e-04  3.88809223e-04  3.48834385e-04  3.12498533e-04  2.79274664e-04  2.48145828e-04
 2.16625539e-04  1.91470492e-04  1.67889720e-04  1.40916781e-04  1.18707073e-04  9.94231585e-05  8.17917639e-05  6.62222043e-05  5.21781154e-05
 3.98685750e-05  2.99067370e-05  2.28655892e-05  1.72069282e-05  1.27538260e-05  9.16465428e-06  6.69979937e-06  4.61055441e-06  3.22090046e-06
 2.12624430e-06  1.42175560e-06  9.60397422e-07  5.76444952e-07  3.09434371e-07  1.49335410e-07  6.13382136e-08  1.92343401e-08  6.16860678e-09
 2.01195275e-09  6.64888375e-10  2.22048435e-10  4.35329925e-11  8.66332015e-12  1.74457896e-12  3.54705773e-13  4.29252289e-14  5.25369629e-15
 6.81346346e-04  6.82255817e-04  6.82943987e-04  6.84219429e-04  6.86585612e-04  6.90881586e-04  6.98754285e-04  7.15098144e-04  7.61797141e-04
 8.79148726e-04  7.30251735e-04  6.11067411e-04  5.42551059e-04  4.82001904e-04  4.26857355e-04  3.71876578e-04  3.28350939e-04  2.87718988e-04
 2.41367155e-04  2.03264175e-04  1.70210809e-04  1.40006824e-04  1.13344596e-04  8.93004808e-05  6.82295010e-05  5.11791622e-05  3.91286652e-05
 2.94446879e-05  2.18241298e-05  1.56821832e-05  1.14643071e-05  7.88923736e-06  5.51132513e-06  3.63822025e-06  2.43275575e-06  1.64332221e-06
 9.86342258e-07  5.29464043e-07  2.55522410e-07  1.04953205e-07  3.29109410e-08  1.05547740e-08  3.44253802e-09  1.13765089e-09  3.79933350e-10
 7.44864964e-11  1.48232305e-11  2.98503002e-12  6.06912361e-13  7.34463078e-14  8.98921998e-15  1.11484772e-03  1.11575700e-03  1.11644237e-03
 1.11770657e-03  1.12003104e-03  1.12418195e-03  1.13155813e-03  1.14602725e-03  1.17595605e-03  1.25851233e-03  1.46433575e-03  1.19777795e-03
 9.84898023e-04  8.67486801e-04  7.63496933e-04  6.62669548e-04  5.84007289e-04  5.11122829e-04  4.28377739e-04  3.60559179e-04  3.01823315e-04
 2.48203963e-04  2.00902454e-04  1.58263961e-04  1.20908862e-04  9.06877167e-05  6.93314047e-05  5.21706171e-05  3.86672514e-05  2.77844799e-05
 2.03112075e-05  1.39770538e-05  9.76407481e-06  6.44553426e-06  4.30987268e-06  2.91128982e-06  1.74737828e-06  9.37977549e-07  4.52670223e-07
 1.85928420e-07  5.83025562e-08  1.86979588e-08  6.09849176e-09  2.01535459e-09  6.73052396e-10  1.31952557e-10  2.62592423e-11  5.28794933e-12
 1.07513735e-12  1.30108980e-13  1.59242422e-14  1.87645118e-03  1.87738833e-03  1.87809318e-03  1.87938984e-03  1.88176229e-03  1.88596108e-03
 1.89330275e-03  1.90726205e-03  1.93448596e-03  1.98883781e-03  2.13292357e-03  2.50895650e-03  2.02160072e-03  1.64022652e-03  1.42967764e-03
 1.23180309e-03  1.08166934e-03  9.44527709e-04  7.90233024e-04  6.64466714e-04  5.55869126e-04  4.56912546e-04  3.69718850e-04  2.91182454e-04
 2.22414806e-04  1.66800680e-04  1.27509362e-04  9.59420089e-05  7.11054588e-05  5.10907704e-05  3.73475053e-05  2.56997018e-05  1.79528489e-05
 1.18509126e-05  7.92410055e-06  5.35260374e-06  3.21262703e-06  1.72448625e-06  8.32230538e-07  3.41823776e-07  1.07186229e-07  3.43749330e-08
 1.12115909e-08  3.70504943e-09  1.23734148e-09  2.42580742e-10  4.82746345e-11  9.72126355e-12  1.97650655e-12  2.39188535e-13  2.92745938e-14
 3.05596719e-03  3.05690144e-03  3.05760323e-03  3.05889229e-03  3.06124422e-03  3.06538575e-03  3.07256282e-03  3.08598245e-03  3.11130067e-03
 3.15877520e-03  3.25098448e-03  3.51262193e-03  4.18929515e-03  3.32802567e-03  2.66019874e-03  2.26255826e-03  1.97241133e-03  1.71470116e-03
 1.42979273e-03  1.19998887e-03  1.00267078e-03  8.23483583e-04  6.65943148e-04  5.24251321e-04  4.00308105e-04  3.00140478e-04  2.29403448e-04
 1.72588821e-04  1.27898063e-04  9.18898504e-05  6.71676646e-05  4.62170248e-05  3.22840871e-05  2.13103008e-05  1.42486670e-05  9.62450663e-06
 5.77646456e-06  3.10053265e-06  1.49631817e-06  6.14572206e-07  1.92708225e-07  6.18011032e-08  2.01565561e-08  6.66099210e-09  2.22449327e-09
 4.36107753e-10  8.67867310e-11  1.74765026e-11  3.55326822e-12  4.29999393e-13  5.26279611e-14  4.58905399e-03  4.58994482e-03  4.59061355e-03
 4.59184086e-03  4.59407675e-03  4.59800330e-03  4.60477562e-03  4.61732873e-03  4.64062203e-03  4.68292875e-03  4.76051134e-03  4.92176307e-03
 5.38442458e-03  6.54922376e-03  5.03719066e-03  3.84919968e-03  3.34188460e-03  2.88688751e-03  2.39518284e-03  2.00456361e-03  1.67194936e-03
 1.37143155e-03  1.10808371e-03  8.71743749e-04  6.65317431e-04  4.98659080e-04  3.81044905e-04  2.86621113e-04  2.12371138e-04  1.52561656e-04
 1.11506092e-04  7.67190760e-05  5.35872980e-05  3.53701589e-05  2.36483834e-05  1.59731092e-05  9.58640571e-06  5.14549598e-06  2.48305034e-06
 1.01981189e-06  3.19766809e-07  1.02546081e-07  3.34450069e-08  1.10521721e-08  3.69092105e-09  7.23588135e-10  1.43994616e-10  2.89963727e-11
 5.89541038e-12  7.13428630e-13  8.73165412e-14  7.63344239e-03  7.63436095e-03  7.63505020e-03  7.63631460e-03  7.63861604e-03  7.64265143e-03
 7.64959272e-03  7.66239614e-03  7.68593738e-03  7.72797518e-03  7.80267307e-03  7.94918588e-03  8.25219168e-03  9.08595967e-03  1.11718179e-02
 8.50948584e-03  6.67067668e-03  5.66624412e-03  4.63749691e-03  3.85370081e-03  3.20032500e-03  2.61728999e-03  2.11034644e-03  1.65770792e-03
 1.26373000e-03  9.46397409e-04  7.22788157e-04  5.43449520e-04  4.02532513e-04  2.89087221e-04  2.11247909e-04  1.45315957e-04  1.01486491e-04
 6.69768382e-05  4.47757942e-05  3.02408867e-05  1.81477045e-05  9.73991532e-06  4.69979281e-06  1.93010363e-06  6.05148839e-07  1.94054898e-07
 6.32876542e-08  2.09132360e-08  6.98388223e-09  1.36911508e-09  2.72448318e-10  5.48621737e-11  1.11541473e-11  1.34978709e-12  1.65198131e-13
 1.06716479e-02  1.06724962e-02  1.06731327e-02  1.06743000e-02  1.06764237e-02  1.06801444e-02  1.06865355e-02  1.06982944e-02  1.07198145e-02
 1.07579188e-02  1.08245983e-02  1.09515714e-02  1.11999257e-02  1.16984658e-02  1.30537716e-02  1.64947744e-02  1.24602153e-02  9.56746194e-03
 7.64827637e-03  6.27825452e-03  5.17676322e-03  4.21361197e-03  3.38651398e-03  2.65388823e-03  2.01962478e-03  1.51059058e-03  1.15272726e-03
 8.66154710e-04  6.41233882e-04  4.60319778e-04  3.36269473e-04  2.31249862e-04  1.61465725e-04  1.06538851e-04  7.12127109e-05  4.80898278e-05
 2.88550145e-05  1.54845115e-05  7.47082608e-06  3.06775966e-06  9.61734204e-07  3.08377280e-07  1.00565701e-07  3.32300398e-08  1.10965833e-08
 2.17526303e-09  4.32852492e-10  8.71597423e-11  1.77202052e-11  2.14430323e-12  2.62432019e-13  1.24208536e-02  1.24215406e-02  1.24220560e-02
 1.24230012e-02  1.24247202e-02  1.24277306e-02  1.24328975e-02  1.24423905e-02  1.24597184e-02  1.24902550e-02  1.25432456e-02  1.26425720e-02
 1.28308312e-02  1.31867664e-02  1.38836281e-02  1.61371087e-02  2.09342998e-02  1.50640284e-02  1.04396460e-02  8.52366488e-03  6.96923411e-03
 5.63914478e-03  4.51383247e-03  3.52682352e-03  2.67803436e-03  1.99989867e-03  1.52453504e-03  1.14460280e-03  8.46833440e-04  6.07587365e-04
 4.43675885e-04  3.05000337e-04  2.12901324e-04  1.40441165e-04  9.38549059e-05  6.33698772e-05  3.80168928e-05  2.03976823e-05  9.83979455e-06
 4.03995811e-06  1.26634031e-06  4.06007089e-07  1.32393704e-07  4.37443103e-08  1.46069081e-08  2.86322161e-09  5.69721947e-10  1.14715681e-10
 2.33218140e-11  2.82205447e-12  3.45369833e-13  1.94810935e-02  1.94818503e-02  1.94824179e-02  1.94834588e-02  1.94853517e-02  1.94886657e-02
 1.94943513e-02  1.95047890e-02  1.95238140e-02  1.95572554e-02  1.96150267e-02  1.97224258e-02  1.99228219e-02  2.02906364e-02  2.09790973e-02
 2.24766315e-02  2.59060675e-02  3.37894606e-02  2.36650522e-02  1.67865205e-02  1.34852146e-02  1.07554640e-02  8.52894897e-03  6.62031125e-03
 5.00327821e-03  3.72392321e-03  2.83262704e-03  2.12313739e-03  1.56873156e-03  1.12430016e-03  8.20332823e-04  5.63506593e-04  3.93125304e-04
 2.59191151e-04  1.73143499e-04  1.16866620e-04  7.00863842e-05  3.75917115e-05  1.81285895e-05  7.44097441e-06  2.33174953e-06  7.47439487e-07
 2.43692177e-07  8.05085341e-08  2.68803496e-08  5.26840946e-09  1.04820661e-09  2.11044554e-10  4.29029307e-11  5.19111983e-12  6.35267562e-13
 2.68144794e-02  2.68152340e-02  2.68158000e-02  2.68168377e-02  2.68187248e-02  2.68220282e-02  2.68276939e-02  2.68380900e-02  2.68570222e-02
 2.68902478e-02  2.69474868e-02  2.70533594e-02  2.72490323e-02  2.76017887e-02  2.82397420e-02  2.95368461e-02  3.16415686e-02  3.66967999e-02
 4.98810707e-02  3.43114781e-02  2.40016204e-02  1.87161429e-02  1.45996143e-02  1.12081149e-02  8.40567489e-03  6.22335553e-03  4.71782027e-03
 3.52695811e-03  2.60069160e-03  1.86076446e-03  1.35601978e-03  9.30420718e-04  6.48541490e-04  4.27250986e-04  2.85234445e-04  1.92429775e-04
 1.15342167e-04  6.18339132e-05  2.98055973e-05  1.22285626e-05  3.83040581e-06  1.22745361e-06  4.00099709e-07  1.32156222e-07  4.41179135e-08
 8.64532737e-09  1.71983935e-09  3.46231251e-10  7.03783355e-11  8.51470572e-12  1.04191002e-12  2.93105845e-02  2.93111926e-02  2.93116486e-02
 2.93124848e-02  2.93140052e-02  2.93166665e-02  2.93212301e-02  2.93296012e-02  2.93448369e-02  2.93715472e-02  2.94174786e-02  2.95021568e-02
 2.96577012e-02  2.99349550e-02  3.04259264e-02  3.13820917e-02  3.28196439e-02  3.52993354e-02  4.37293513e-02  6.16813834e-02  4.10710605e-02
 2.73272861e-02  2.08412122e-02  1.57078159e-02  1.16349995e-02  8.54306269e-03  6.44256291e-03  4.79727031e-03  3.52654009e-03  2.51682379e-03
 1.83075442e-03  1.25402197e-03  8.72988704e-04  5.74439671e-04  3.83149531e-04  2.58298944e-04  1.54704606e-04  8.28739739e-05  3.99203092e-05
 1.63679751e-05  5.12384714e-06  1.64119506e-06  5.34777682e-07  1.76593238e-07  5.89393441e-08  1.15466876e-08  2.29654360e-09  4.62254965e-10
 9.39497631e-11  1.13648268e-11  1.39050368e-12  3.38719415e-02  3.38724916e-02  3.38729041e-02  3.38736604e-02  3.38750357e-02  3.38774427e-02
 3.38815700e-02  3.38891395e-02  3.39029120e-02  3.39270440e-02  3.39685030e-02  3.40448073e-02  3.41845344e-02  3.44321947e-02  3.48663543e-02
 3.56957363e-02  3.69034406e-02  3.89082216e-02  4.34786937e-02  5.48837934e-02  7.92311401e-02  5.11201902e-02  3.29130965e-02  2.41709942e-02
 1.75449024e-02  1.27168996e-02  9.51480609e-03  7.04353074e-03  5.15471899e-03  3.66546818e-03  2.65931636e-03  1.81718603e-03  1.26276077e-03
 8.29549046e-04  5.52603530e-04  3.72158022e-04  2.22659715e-04  1.19153630e-04  5.73421433e-05  2.34905250e-05  7.34723417e-06  2.35189262e-06
 7.65991588e-07  2.52849277e-07  8.43647141e-08  1.65217439e-08  3.28511655e-09  6.61088474e-10  1.34336273e-10  1.62470060e-11  1.98752421e-12
 3.78705822e-02  3.78710789e-02  3.78714514e-02  3.78721343e-02  3.78733761e-02  3.78755493e-02  3.78792755e-02  3.78861088e-02  3.78985392e-02
 3.79203122e-02  3.79576958e-02  3.80264251e-02  3.81520308e-02  3.83738644e-02  3.87602803e-02  3.94896661e-02  4.05309718e-02  4.22050142e-02
 4.58079989e-02  5.18680175e-02  6.69949177e-02  9.99650283e-02  6.22151021e-02  3.79264661e-02  2.68360813e-02  1.90636001e-02  1.40947336e-02
 1.03444628e-02  7.52188726e-03  5.32118372e-03  3.84637814e-03  2.61953759e-03  1.81578530e-03  1.19014956e-03  7.91436695e-04  5.32265138e-04
 3.17985329e-04  1.69927045e-04  8.16723406e-05  3.34177509e-05  1.04402136e-05  3.33917358e-06  1.08684559e-06  3.58580423e-07  1.19593740e-07
 2.34095416e-08  4.65290141e-09  9.36054907e-10  1.90163622e-10  2.29927543e-11  2.81213504e-12  4.07045732e-02  4.07050138e-02  4.07053442e-02
 4.07059501e-02  4.07070517e-02  4.07089796e-02  4.07122849e-02  4.07183460e-02  4.07293704e-02  4.07486759e-02  4.07818096e-02  4.08426810e-02
 4.09537773e-02  4.11495151e-02  4.14890357e-02  4.21248963e-02  4.30212543e-02  4.44338295e-02  4.73542676e-02  5.19486346e-02  5.96595030e-02
 8.00440021e-02  1.23805652e-01  7.36099127e-02  4.22094370e-02  2.93020252e-02  2.12632345e-02  1.53999160e-02  1.10899988e-02  7.78581980e-03
 5.59792888e-03  3.79408528e-03  2.62063726e-03  1.71219569e-03  1.13580719e-03  7.62385553e-04  4.54536615e-04  2.42425104e-04  1.16311835e-04
 4.75131868e-05  1.48204245e-05  4.73468735e-06  1.53971465e-06  5.07644565e-07  1.69215319e-07  3.31005873e-08  6.57573986e-09  1.32234067e-09
 2.68548744e-10  3.24584914e-11  3.96867843e-12  4.32342833e-02  4.32346787e-02  4.32349753e-02  4.32355189e-02  4.32365074e-02  4.32382374e-02
 4.32412033e-02  4.32466417e-02  4.32565325e-02  4.32738504e-02  4.33035646e-02  4.33581273e-02  4.34576211e-02  4.36326376e-02  4.39353696e-02
 4.44994366e-02  4.52881489e-02  4.65156962e-02  4.89934064e-02  5.27270383e-02  5.86246340e-02  6.89792766e-02  9.55178919e-02  1.53805931e-01
 8.72665990e-02  4.81287151e-02  3.42518696e-02  2.42867642e-02  1.72256496e-02  1.19534085e-02  8.52602534e-03  5.73789848e-03  3.94296355e-03
 2.56435298e-03  1.69519482e-03  1.13475697e-03  6.74616532e-04  3.58827677e-04  1.71739540e-04  6.99968308e-05  2.17862780e-05  6.94913635e-06
 2.25715388e-06  7.43486392e-07  2.47641764e-07  4.83984298e-08  9.60806708e-09  1.93104607e-09  3.91989428e-10  4.73549560e-11  5.78776151e-12
 4.32087632e-02  4.32091029e-02  4.32093576e-02  4.32098246e-02  4.32106738e-02  4.32121598e-02  4.32147075e-02  4.32193789e-02  4.32278743e-02
 4.32427472e-02  4.32682614e-02  4.33150958e-02  4.34004438e-02  4.35504092e-02  4.38093044e-02  4.42899816e-02  4.49583505e-02  4.59898809e-02
 4.80394281e-02  5.10451508e-02  5.55906118e-02  6.30744680e-02  7.57836932e-02  1.10123496e-01  1.85653774e-01  1.03646665e-01  5.94714146e-02
 4.05637117e-02  2.79429568e-02  1.89929637e-02  1.33657202e-02  8.89196126e-03  6.06091784e-03  3.91386910e-03  2.57362900e-03  1.71569689e-03
 1.01565207e-03  5.38061069e-04  2.56602824e-04  1.04242060e-04  3.23436807e-05  1.02933846e-05  3.33770653e-06  1.09794325e-06  3.65311742e-07
 7.13048076e-08  1.41415068e-08  2.83995095e-09  5.76120933e-10  6.95510376e-11  8.49584676e-12  3.61991027e-02  3.61993546e-02  3.61995435e-02
 3.61998898e-02  3.62005195e-02  3.62016216e-02  3.62035109e-02  3.62069750e-02  3.62132746e-02  3.62243025e-02  3.62432184e-02  3.62779330e-02
 3.63411687e-02  3.64521995e-02  3.66436361e-02  3.69982490e-02  3.74895600e-02  3.82437785e-02  3.97276968e-02  4.18684883e-02  4.50254746e-02
 5.00133841e-02  5.80103385e-02  7.21340556e-02  1.13025502e-01  1.99418938e-01  1.09586908e-01  5.94793914e-02  3.95984015e-02  2.61425920e-02
 1.80656790e-02  1.18401639e-02  7.98800065e-03  5.11311185e-03  3.34058255e-03  2.21597730e-03  1.30517128e-03  6.88176910e-04  3.26823531e-04
 1.32263645e-04  4.08905223e-05  1.29798657e-05  4.20064215e-06  1.37970996e-06  4.58502450e-07  8.93659154e-08  1.77037640e-08  3.55218722e-09
 7.20086542e-10  8.68632550e-11  1.06039398e-11  2.93072216e-02  2.93074062e-02  2.93075447e-02  2.93077986e-02  2.93082602e-02  2.93090679e-02
 2.93104528e-02  2.93129919e-02  2.93176092e-02  2.93256917e-02  2.93395542e-02  2.93649910e-02  2.94113137e-02  2.94926082e-02  2.96326546e-02
 2.98916735e-02  3.02496816e-02  3.07973230e-02  3.18679302e-02  3.33963795e-02  3.56156824e-02  3.90380654e-02  4.43148129e-02  5.31920594e-02
 6.91640591e-02  1.16575775e-01  2.09934433e-01  1.12013093e-01  5.82642687e-02  3.70523334e-02  2.49076025e-02  1.59750451e-02  1.06254412e-02
 6.72152469e-03  4.35445309e-03  2.87016476e-03  1.67963537e-03  8.80394242e-04  4.15953076e-04  1.67551113e-04  5.15743081e-05  1.63204537e-05
 5.26947577e-06  1.72764130e-06  5.73294937e-07  1.11549698e-07  2.20694579e-08  4.42352504e-09  8.95959064e-10  1.07979712e-10  1.31720886e-11
 2.56383409e-02  2.56384908e-02  2.56386032e-02  2.56388093e-02  2.56391840e-02  2.56398398e-02  2.56409641e-02  2.56430254e-02  2.56467737e-02
 2.56533350e-02  2.56645878e-02  2.56852340e-02  2.57228259e-02  2.57887774e-02  2.59023307e-02  2.61121441e-02  2.64017019e-02  2.68436483e-02
 2.77041846e-02  2.89248481e-02  3.06808077e-02  3.33507344e-02  3.73782881e-02  4.39205671e-02  5.52858594e-02  7.56826005e-02  1.25832006e-01
 2.30642137e-01  1.18332498e-01  5.71643469e-02  3.76047112e-02  2.34557191e-02  1.53226318e-02  9.55330997e-03  6.12663729e-03  4.00811123e-03
 2.32818065e-03  1.21213576e-03  5.69369511e-04  2.28164697e-04  6.98955884e-05  2.20433677e-05  7.09934098e-06  2.32303675e-06  7.69668743e-07
 1.49486186e-07  2.95334964e-08  5.91300771e-09  1.19656261e-09  1.44067978e-10  1.75607129e-11  2.22761665e-02  2.22762878e-02  2.22763789e-02
 2.22765457e-02  2.22768492e-02  2.22773802e-02  2.22782905e-02  2.22799595e-02  2.22829944e-02  2.22883068e-02  2.22974173e-02  2.23141315e-02
 2.23445596e-02  2.23979289e-02  2.24897765e-02  2.26593445e-02  2.28930634e-02  2.32491203e-02  2.39401206e-02  2.49151104e-02  2.63070342e-02
 2.83995587e-02  3.15019911e-02  3.64043040e-02  4.45264732e-02  5.81378958e-02  7.88629990e-02  1.36137259e-01  2.57211631e-01  1.30192772e-01
 6.63608831e-02  3.93311909e-02  2.48502333e-02  1.51148435e-02  9.53662310e-03  6.16693160e-03  3.54233209e-03  1.82616568e-03  8.50690362e-04
 3.38428996e-04  1.02988259e-04  3.23302532e-05  1.03769100e-05  3.38662021e-06  1.11972018e-06  2.16945941e-07  4.27817069e-08  8.55290917e-09
 1.72871725e-09  2.07874878e-10  2.53124541e-11  1.72345593e-02  1.72346481e-02  1.72347146e-02  1.72348367e-02  1.72350586e-02  1.72354470e-02
 1.72361127e-02  1.72373334e-02  1.72395531e-02  1.72434383e-02  1.72501011e-02  1.72623239e-02  1.72845732e-02  1.73235899e-02  1.73907151e-02
 1.75145682e-02  1.76851231e-02  1.79446101e-02  1.84470178e-02  1.91532719e-02  2.01562308e-02  2.16523609e-02  2.38450945e-02  2.72488293e-02
 3.27267114e-02  4.14736368e-02  5.40800824e-02  7.55433816e-02  1.36071502e-01  2.66937747e-01  1.30878244e-01  5.70704857e-02  3.54810703e-02
 2.10071223e-02  1.30176391e-02  8.31203265e-03  4.71755468e-03  2.40684877e-03  1.11154500e-03  4.38918146e-04  1.32672849e-04  4.14559690e-05
