  +0.4187 +1.0426  +0.4315 +0.9836  +0.4443 +0.9410  +0.4572 +0.9305
  +0.4700 +0.9309  +0.4828 +0.9325  +0.4957 +0.9339  +0.5085 +0.9353
  +0.5214 +0.9366  +0.5342 +0.9380  +0.5470 +0.9394  +0.5599 +0.9408
  +0.5727 +0.9423  +0.5855 +0.9437  +0.5984 +0.9453  +0.6112 +0.9469
  +0.6241 +0.9459  +0.6369 +0.9446  +0.6439 +0.9438
  27   140    40
  +0.1668 +0.6185  +0.1797 +0.4652  +0.1925 +0.3771  +0.2053 +1.0426
  +0.2182 +1.7303  +0.2310 +2.0004  +0.2439 +1.8778  +0.2567 +1.5433
  +0.2695 +1.3979  +0.2824 +1.3694  +0.2952 +1.3424  +0.3080 +1.3218
  +0.3209 +1.2853  +0.3337 +1.2167  +0.3465 +1.1075  +0.3594 +0.9727
  +0.3722 +0.8573  +0.3851 +0.7701  +0.3979 +0.7029  +0.4107 +0.6663
  +0.4236 +0.6355  +0.4364 +0.5703  +0.4492 +0.4891  +0.4621 +0.4180
  +0.4749 +0.3539  +0.4878 +0.2918  +0.5006 +0.2297  +0.5134 +0.1661
  +0.5263 +0.1014  +0.5391 +0.0354  +0.5519 -0.0319  +0.5648 -0.1059
  +0.5776 -0.1769  +0.5905 -0.2515  +0.6033 -0.3231  +0.6161 -0.3973
  +0.6290 -0.4735  +0.6418 -0.5504  +0.6546 -0.6242  +0.6560 -0.6328
  28   135    35
  +0.0166 +1.2558  +0.0294 +1.3623  +0.0423 +1.3397  +0.0551 +1.3555
  +0.0680 +1.3822  +0.0808 +1.2889  +0.0936 +1.2502  +0.1065 +1.2646
  +0.1193 +1.2482  +0.1321 +1.2170  +0.1450 +1.1770  +0.1578 +1.1329
  +0.1707 +1.0952  +0.1835 +1.0592  +0.1963 +1.0154  +0.2092 +0.9698
  +0.2220 +0.9263  +0.2348 +0.9134  +0.2477 +0.9950  +0.2605 +1.0512
  +0.2734 +0.9897  +0.2862 +0.9077  +0.2990 +0.9167  +0.3119 +0.9777
  +0.3247 +0.9393  +0.3375 +0.8120  +0.3504 +0.7469  +0.3632 +0.7148
  +0.3760 +0.6582  +0.3889 +0.6086  +0.4017 +0.5670  +0.4146 +0.5301
  +0.4274 +0.5180  +0.4402 +0.5387  +0.4435 +0.5462
  29   154    54
  -0.0151 +1.6215  -0.0023 +1.5371  +0.0105 +1.5921  +0.0234 +1.6820
  +0.0362 +1.6878  +0.0491 +1.6834  +0.0619 +1.6827  +0.0747 +1.6665
  +0.0876 +1.6459  +0.1004 +1.6270  +0.1132 +1.5990  +0.1261 +1.5606
  +0.1389 +1.5237  +0.1518 +1.4986  +0.1646 +1.4812  +0.1774 +1.4478
  +0.1903 +1.3858  +0.2031 +1.3298  +0.2159 +1.3214  +0.2288 +1.3047
  +0.2416 +1.2516  +0.2545 +1.2320  +0.2673 +1.2185  +0.2801 +1.2388
  +0.2930 +1.2810  +0.3058 +1.2373  +0.3186 +1.1578  +0.3315 +1.1287
  +0.3443 +1.1176  +0.3572 +1.1014  +0.3700 +1.0945  +0.3828 +1.0763
  +0.3957 +1.0599  +0.4085 +1.0515  +0.4213 +1.0338  +0.4342 +1.0133
  +0.4470 +1.0077  +0.4598 +1.0111  +0.4727 +1.0154  +0.4855 +1.0026
  +0.4984 +0.9769  +0.5112 +0.9796  +0.5240 +1.0689  +0.5369 +1.2125
  +0.5497 +1.2728  +0.5625 +1.2000  +0.5754 +1.0645  +0.5882 +0.9694
  +0.6011 +0.9235  +0.6139 +0.9013  +0.6267 +0.8807  +0.6396 +0.8998
  +0.6524 +0.8985  +0.6585 +0.8956
  30   140    40
  +0.1680 +2.4562  +0.1808 +2.1446  +0.1937 +1.6488  +0.2065 +1.0434
  +0.2194 +0.5418  +0.2322 +0.4717  +0.2450 +1.1682  +0.2579 +1.6237
  +0.2707 +1.6757  +0.2835 +1.4586  +0.2964 +1.3414  +0.3092 +1.2969
  +0.3221 +1.2333  +0.3349 +1.2076  +0.3477 +1.1729  +0.3606 +1.1176
  +0.3734 +1.0569  +0.3862 +0.9945  +0.3991 +0.9308  +0.4119 +0.8651
  +0.4248 +0.7985  +0.4376 +0.7346  +0.4504 +0.6722  +0.4633 +0.6082
  +0.4761 +0.5441  +0.4889 +0.4814  +0.5018 +0.4200  +0.5146 +0.3621
  +0.5274 +0.3088  +0.5403 +0.2475  +0.5531 +0.1706  +0.5660 +0.0785
  +0.5788 +0.0026  +0.5916 -0.0760  +0.6045 -0.1549  +0.6173 -0.2372
  +0.6301 -0.3221  +0.6430 -0.4121  +0.6558 -0.4985  +0.6589 -0.5222
  31   154    54
  -0.0153 +1.8377  -0.0025 +1.7066  +0.0104 +1.5827  +0.0232 +1.5715
  +0.0360 +1.5626  +0.0489 +1.5426  +0.0617 +1.5280  +0.0745 +1.5093
  +0.0874 +1.4904  +0.1002 +1.4744  +0.1130 +1.4574  +0.1259 +1.4262
  +0.1387 +1.3897  +0.1516 +1.3630  +0.1644 +1.3479  +0.1772 +1.3510
  +0.1901 +1.3595  +0.2029 +1.3696  +0.2157 +1.3981  +0.2286 +1.4091
  +0.2414 +1.3625  +0.2543 +1.2679  +0.2671 +1.1956  +0.2799 +1.1959
  +0.2928 +1.2172  +0.3056 +1.1987  +0.3184 +1.1584  +0.3313 +1.1544
  +0.3441 +1.1565  +0.3570 +1.1252  +0.3698 +1.0906  +0.3826 +1.0849
  +0.3955 +1.1163  +0.4083 +1.1386  +0.4211 +1.1163  +0.4340 +1.0913
  +0.4468 +1.0903  +0.4597 +1.0976  +0.4725 +1.0997  +0.4853 +1.0924
  +0.4982 +1.0846  +0.5110 +1.0806  +0.5238 +1.0774  +0.5367 +1.0821
  +0.5495 +1.0910  +0.5624 +1.0856  +0.5752 +1.0682  +0.5880 +1.0558
  +0.6009 +1.0414  +0.6137 +1.0910  +0.6265 +1.2815  +0.6394 +1.1575
  +0.6522 +1.0149  +0.6627 +1.0133
  32   155    55
  -0.0160 +1.1676  -0.0031 +1.1511  +0.0097 +1.2235  +0.0225 +1.3718
  +0.0354 +1.4389  +0.0482 +1.4336  +0.0610 +1.4130  +0.0739 +1.3934
  +0.0867 +1.3798  +0.0996 +1.3786  +0.1124 +1.3711  +0.1252 +1.3361
  +0.1381 +1.2989  +0.1509 +1.2838  +0.1637 +1.2737  +0.1766 +1.2467
  +0.1894 +1.2196  +0.2023 +1.2219  +0.2151 +1.2931  +0.2279 +1.3804
  +0.2408 +1.3746  +0.2536 +1.2914  +0.2664 +1.2033  +0.2793 +1.1641
  +0.2921 +1.2335  +0.3050 +1.4128  +0.3178 +1.4751  +0.3306 +1.3560
  +0.3435 +1.2343  +0.3563 +1.1940  +0.3691 +1.1599  +0.3820 +1.1316
  +0.3948 +1.1261  +0.4076 +1.1532  +0.4205 +1.1778  +0.4333 +1.1617
  +0.4462 +1.1492  +0.4590 +1.1605  +0.4718 +1.1638  +0.4847 +1.1474
  +0.4975 +1.1287  +0.5103 +1.1169  +0.5232 +1.1092  +0.5360 +1.1062
  +0.5489 +1.1086  +0.5617 +1.1099  +0.5745 +1.1004  +0.5874 +1.0734
  +0.6002 +1.0726  +0.6130 +1.0719  +0.6259 +1.0734  +0.6387 +1.0941
  +0.6516 +1.0719  +0.6644 +1.0410  +0.6768 +1.0402
  33   154    54
  +0.0180 +1.6252  +0.0308 +1.7504  +0.0437 +1.7471  +0.0565 +1.5853
  +0.0693 +1.4234  +0.0822 +1.3583  +0.0950 +1.3269  +0.1079 +1.2982
  +0.1207 +1.2774  +0.1335 +1.2704  +0.1464 +1.2723  +0.1592 +1.2695
  +0.1720 +1.2463  +0.1849 +1.2219  +0.1977 +1.2167  +0.2105 +1.2133
  +0.2234 +1.1978  +0.2362 +1.1992  +0.2491 +1.2458  +0.2619 +1.2980
  +0.2747 +1.2858  +0.2876 +1.2467  +0.3004 +1.2610  +0.3132 +1.3347
  +0.3261 +1.3953  +0.3389 +1.4113  +0.3518 +1.4017  +0.3646 +1.3950
  +0.3774 +1.4218  +0.3903 +1.4685  +0.4031 +1.5818  +0.4159 +1.8172
  +0.4288 +1.9913  +0.4416 +2.0265  +0.4545 +1.9477  +0.4673 +1.7317
  +0.4801 +1.4103  +0.4930 +1.1912  +0.5058 +1.1342  +0.5186 +1.1186
  +0.5315 +1.1072  +0.5443 +1.0959  +0.5572 +1.0846  +0.5700 +1.0752
  +0.5828 +1.0682  +0.5957 +1.0626  +0.6085 +1.0515  +0.6213 +1.0449
  +0.6342 +1.0390  +0.6470 +1.0306  +0.6599 +1.0298  +0.6727 +1.0294
  +0.6855 +1.0237  +0.6862 +1.0233
  34   141    41
  +0.1824 +1.6303  +0.1952 +2.0986  +0.2081 +2.4454  +0.2209 +2.4993
  +0.2337 +2.2209  +0.2466 +1.6912  +0.2594 +1.2294  +0.2722 +1.2735
  +0.2851 +1.6773  +0.2979 +1.8239  +0.3108 +1.6723  +0.3236 +1.5190
  +0.3364 +1.4898  +0.3493 +1.4470  +0.3621 +1.4098  +0.3749 +1.3713
  +0.3878 +1.3210  +0.4006 +1.2524  +0.4135 +1.1717  +0.4263 +1.0959
  +0.4391 +1.0322  +0.4520 +0.9760  +0.4648 +0.9142  +0.4776 +0.8453
  +0.4905 +0.7797  +0.5033 +0.7211  +0.5162 +0.6670  +0.5290 +0.6163
  +0.5418 +0.5678  +0.5547 +0.5222  +0.5675 +0.4777  +0.5803 +0.4285
  +0.5932 +0.3826  +0.6060 +0.3422  +0.6188 +0.3066  +0.6317 +0.2721
  +0.6445 +0.2390  +0.6574 +0.2095  +0.6702 +0.1850  +0.6830 +0.1608
  +0.6931 +0.1402
  35   155    55
  +0.0190 +0.7201  +0.0319 +1.2287  +0.0447 +1.4652  +0.0575 +1.3512
  +0.0704 +0.9116  +0.0832 +0.4837  +0.0961 +0.5668  +0.1089 +0.9107
  +0.1217 +1.1833  +0.1346 +1.5535  +0.1474 +2.1912  +0.1602 +2.5851
  +0.1731 +2.6062  +0.1859 +2.2853  +0.1988 +1.6812  +0.2116 +1.0828
  +0.2244 +1.4209  +0.2373 +1.7061  +0.2501 +1.6388  +0.2629 +1.4610
  +0.2758 +1.5207  +0.2886 +1.5427  +0.3015 +1.4252  +0.3143 +1.3143
  +0.3271 +1.2338  +0.3400 +1.1641  +0.3528 +1.1202  +0.3656 +1.0774
  +0.3785 +1.0342  +0.3913 +1.0154  +0.4042 +0.9669  +0.4170 +0.9060
  +0.4298 +0.9285  +0.4427 +0.9053  +0.4555 +0.8048  +0.4683 +0.7444
  +0.4812 +0.6835  +0.4940 +0.6175  +0.5068 +0.6095  +0.5197 +0.6120
  +0.5325 +0.5876  +0.5454 +0.5486  +0.5582 +0.5069  +0.5710 +0.4652
  +0.5839 +0.4249  +0.5967 +0.3869  +0.6095 +0.3465  +0.6224 +0.3164
  +0.6352 +0.2871  +0.6481 +0.2627  +0.6609 +0.2453  +0.6737 +0.2317
  +0.6866 +0.2245  +0.6994 +0.2251  +0.7062 +0.2258
  36   155    55
  +0.0191 +2.0906  +0.0320 +2.3802  +0.0448 +2.4241  +0.0576 +2.1638
  +0.0705 +1.7158  +0.0833 +1.4275  +0.0962 +1.3549  +0.1090 +1.3326
  +0.1218 +1.3143  +0.1347 +1.2929  +0.1475 +1.2762  +0.1603 +1.2735
  +0.1732 +1.2716  +0.1860 +1.2545  +0.1989 +1.2338  +0.2117 +1.2172
  +0.2245 +1.2014  +0.2374 +1.1984  +0.2502 +1.2047  +0.2630 +1.1940
  +0.2759 +1.1906  +0.2887 +1.2269  +0.3016 +1.2516  +0.3144 +1.2494
  +0.3272 +1.2572  +0.3401 +1.2480  +0.3529 +1.2000  +0.3657 +1.1523
  +0.3786 +1.1386  +0.3914 +1.1452  +0.4043 +1.1294  +0.4171 +1.1031
  +0.4299 +1.0980  +0.4428 +1.0962  +0.4556 +1.0864  +0.4684 +1.0817
  +0.4813 +1.0745  +0.4941 +1.0734  +0.5069 +1.0792  +0.5198 +1.0781
  +0.5326 +1.0741  +0.5455 +1.0697  +0.5583 +1.0648  +0.5711 +1.0611
  +0.5840 +1.0588  +0.5968 +1.0558  +0.6096 +1.0515  +0.6225 +1.0469
  +0.6353 +1.0418  +0.6482 +1.0338  +0.6610 +1.0414  +0.6738 +1.0527
  +0.6867 +1.0386  +0.6995 +1.0298  +0.7080 +1.0253
  37   158    58
  -0.0176 +1.5976  -0.0048 +1.5427  +0.0080 +1.5877  +0.0209 +1.8392
  +0.0337 +2.0179  +0.0466 +2.0013  +0.0594 +1.9091  +0.0722 +1.8890
  +0.0851 +1.9008  +0.0979 +1.8938  +0.1107 +1.8715  +0.1236 +1.8370
  +0.1364 +1.7901  +0.1493 +1.7381  +0.1621 +1.6973  +0.1749 +1.6613
  +0.1878 +1.6865  +0.2006 +1.8366  +0.2134 +1.8940  +0.2263 +1.7677
  +0.2391 +1.5711  +0.2519 +1.4291  +0.2648 +1.3422  +0.2776 +1.2674
  +0.2905 +1.1841  +0.3033 +1.1319  +0.3161 +1.1342  +0.3290 +1.1248
  +0.3418 +1.1408  +0.3546 +1.3249  +0.3675 +1.4495  +0.3803 +1.3547
  +0.3932 +1.1870  +0.4060 +1.0993  +0.4188 +0.9794  +0.4317 +0.8846
  +0.4445 +0.9051  +0.4573 +0.8698  +0.4702 +0.7542  +0.4830 +0.7083
  +0.4959 +0.7378  +0.5087 +0.7489  +0.5215 +0.7015  +0.5344 +0.6046
  +0.5472 +0.5136  +0.5600 +0.4634  +0.5729 +0.4513  +0.5857 +0.4846
  +0.5986 +0.5390  +0.6114 +0.5693  +0.6242 +0.5499  +0.6371 +0.5875
  +0.6499 +0.3655  +0.6627 +1.2905  +0.6756 +1.7692  +0.6884 +1.2480
  +0.7013 +0.2790  +0.7102 +0.2450
  38   157    57
  +0.0205 +1.7229  +0.0333 +1.9424  +0.0461 +2.0111  +0.0590 +1.8415
  +0.0718 +1.6131  +0.0847 +1.5501  +0.0975 +1.4834  +0.1103 +1.4045
  +0.1232 +1.3630  +0.1360 +1.3387  +0.1488 +1.3139  +0.1617 +1.2778
  +0.1745 +1.2497  +0.1873 +1.2279  +0.2002 +1.2060  +0.2130 +1.1864
  +0.2259 +1.1732  +0.2387 +1.1667  +0.2515 +1.1655  +0.2644 +1.1714
  +0.2772 +1.1833  +0.2900 +1.2036  +0.3029 +1.2209  +0.3157 +1.2127
  +0.3286 +1.1912  +0.3414 +1.1981  +0.3542 +1.2400  +0.3671 +1.2388
  +0.3799 +1.1793  +0.3927 +1.1405  +0.4056 +1.1495  +0.4184 +1.1408
  +0.4313 +1.0934  +0.4441 +1.0674  +0.4569 +1.0726  +0.4698 +1.0565
  +0.4826 +1.0245  +0.4954 +1.0082  +0.5083 +1.0017  +0.5211 +1.0013
  +0.5340 +1.0086  +0.5468 +1.0158  +0.5596 +1.0128  +0.5725 +1.0039
  +0.5853 +0.9961  +0.5981 +0.9888  +0.6110 +0.9825  +0.6238 +0.9795
  +0.6367 +0.9797  +0.6495 +0.9741  +0.6623 +0.9676  +0.6752 +0.9604
  +0.6880 +0.9407  +0.7008 +0.9334  +0.7137 +0.9467  +0.7265 +0.9456
  +0.7322 +0.9448
  39   161    61
  -0.0195 +1.6495  -0.0066 +1.5740  +0.0062 +1.5656  +0.0191 +1.7449
  +0.0319 +1.9023  +0.0447 +1.9064  +0.0576 +1.8415  +0.0704 +1.8122
  +0.0832 +1.7929  +0.0961 +1.7708  +0.1089 +1.7466  +0.1218 +1.7271
  +0.1346 +1.6948  +0.1474 +1.6440  +0.1603 +1.6040  +0.1731 +1.5815
  +0.1859 +1.5693  +0.1988 +1.5871  +0.2116 +1.6523  +0.2245 +1.6695
  +0.2373 +1.5421  +0.2501 +1.3764  +0.2630 +1.3549  +0.2758 +1.3361
  +0.2886 +1.2289  +0.3015 +1.1738  +0.3143 +1.2143  +0.3271 +1.2383
  +0.3400 +1.1708  +0.3528 +1.0626  +0.3657 +0.9790  +0.3785 +0.9298
  +0.3913 +0.9172  +0.4042 +0.9256  +0.4170 +0.9773  +0.4298 +1.0461
  +0.4427 +1.0261  +0.4555 +0.9414  +0.4684 +0.8973  +0.4812 +0.8705
  +0.4940 +0.8235  +0.5069 +0.7944  +0.5197 +0.8172  +0.5325 +0.8729
  +0.5454 +0.9071  +0.5582 +0.8897  +0.5711 +0.8310  +0.5839 +0.7940
  +0.5967 +0.8641  +0.6096 +1.0523  +0.6224 +1.1981  +0.6352 +1.1931
  +0.6481 +1.0492  +0.6609 +0.7911  +0.6738 +0.6906  +0.6866 +0.6839
  +0.6994 +1.0473  +0.7123 +1.1764  +0.7251 +0.7514  +0.7379 +0.6333
  +0.7442 +0.6302
  40   161    61
  -0.0195 +1.7916  -0.0067 +1.7262  +0.0061 +1.6644  +0.0190 +1.8015
  +0.0318 +1.9500  +0.0447 +1.9484  +0.0575 +1.9159  +0.0703 +1.9321
  +0.0832 +1.9297  +0.0960 +1.9117  +0.1088 +1.8876  +0.1217 +1.8630
  +0.1345 +1.8354  +0.1474 +1.7976  +0.1602 +1.7462  +0.1730 +1.6935
  +0.1859 +1.6502  +0.1987 +1.6527  +0.2115 +1.7787  +0.2244 +1.8899
  +0.2372 +1.8258  +0.2501 +1.6394  +0.2629 +1.4691  +0.2757 +1.3595
  +0.2886 +1.2942  +0.3014 +1.2460  +0.3142 +1.1923  +0.3271 +1.1801
  +0.3399 +1.1414  +0.3527 +1.0120  +0.3656 +0.8919  +0.3784 +0.8884
  +0.3913 +0.9332  +0.4041 +0.8850  +0.4169 +0.7709  +0.4298 +0.6865
  +0.4426 +0.6453  +0.4554 +0.6445  +0.4683 +0.6594  +0.4811 +0.6235
  +0.4940 +0.5549  +0.5068 +0.5155  +0.5196 +0.4968  +0.5325 +0.4946
  +0.5453 +0.5179  +0.5581 +0.5205  +0.5710 +0.4951  +0.5838 +0.4916
  +0.5967 +0.5644  +0.6095 +0.7735  +0.6223 +0.9628  +0.6352 +1.0030
  +0.6480 +0.8955  +0.6608 +0.7006  +0.6737 +0.3334  +0.6865 +0.3316
  +0.6994 +1.1461  +0.7122 +1.4275  +0.7250 +0.8308  +0.7379 +0.2360
  +0.7455 +0.2238
  41   161    61
  -0.0094 +0.0588  +0.0035 -0.1623  +0.0163 -0.4461  +0.0291 -0.5690
  +0.0420 -0.5505  +0.0548 -0.6398  +0.0677 -0.7349  +0.0805 -0.7226
  +0.0933 -0.6564  +0.1062 -0.5743  +0.1190 -0.4821  +0.1318 -0.3771
  +0.1447 -0.2500  +0.1575 -0.0155  +0.1704 +0.5846  +0.1832 +1.2240
  +0.1960 +1.6843  +0.2089 +2.0082  +0.2217 +2.0682  +0.2345 +1.7906
  +0.2474 +1.2415  +0.2602 +0.8627  +0.2731 +1.0022  +0.2859 +1.2117
  +0.2987 +1.4393  +0.3116 +1.5443  +0.3244 +1.4616  +0.3372 +1.3201
  +0.3501 +1.2613  +0.3629 +1.1664  +0.3757 +1.0878  +0.3886 +1.2106
  +0.4014 +1.2986  +0.4143 +1.2463  +0.4271 +1.4057  +0.4399 +1.7908
  +0.4528 +1.9915  +0.4656 +2.0060  +0.4784 +1.9750  +0.4913 +1.8537
  +0.5041 +1.6437  +0.5170 +1.4504  +0.5298 +1.2982  +0.5426 +1.1697
  +0.5555 +1.0686  +0.5683 +0.9919  +0.5811 +0.9315  +0.5940 +0.8791
  +0.6068 +0.8337  +0.6197 +0.7962  +0.6325 +0.7622  +0.6453 +0.7339
  +0.6582 +0.7095  +0.6710 +0.6874  +0.6838 +0.6661  +0.6967 +0.6496
  +0.7095 +0.6318  +0.7224 +0.6131  +0.7352 +0.6004  +0.7480 +0.5869
  +0.7573 +0.5766
  42   159    59
  +0.0223 -0.3164  +0.0352 -0.2106  +0.0480 +0.0334  +0.0608 +0.2962
  +0.0737 +0.8671  +0.0865 +1.4972  +0.0993 +1.8664  +0.1122 +2.0257
  +0.1250 +2.0934  +0.1379 +2.1430  +0.1507 +2.0715  +0.1635 +1.9163
  +0.1764 +1.7904  +0.1892 +1.5559  +0.2020 +1.3412  +0.2149 +1.2815
  +0.2277 +1.1565  +0.2406 +1.0792  +0.2534 +1.1361  +0.2662 +1.3332
  +0.2791 +1.4096  +0.2919 +1.2980  +0.3047 +1.1850  +0.3176 +1.1867
  +0.3304 +1.2574  +0.3433 +1.2744  +0.3561 +1.1498  +0.3689 +1.0056
  +0.3818 +1.0496  +0.3946 +1.1976  +0.4074 +1.1940  +0.4203 +1.0519
  +0.4331 +0.9569  +0.4460 +0.9472  +0.4588 +0.9585  +0.4716 +0.9660
  +0.4845 +0.9642  +0.4973 +0.9658  +0.5101 +1.0000  +0.5230 +1.0580
  +0.5358 +1.0626  +0.5487 +1.0154  +0.5615 +0.9758  +0.5743 +0.9599
  +0.5872 +0.9544  +0.6000 +0.9515  +0.6128 +0.9492  +0.6257 +0.9475
  +0.6385 +0.9463  +0.6513 +0.9455  +0.6642 +0.9449  +0.6770 +0.9446
  +0.6899 +0.9442  +0.7027 +0.9437  +0.7155 +0.9427  +0.7284 +0.9414
  +0.7412 +0.9396  +0.7540 +0.9372  +0.7640 +0.9351
  43   164    64
  -0.0214 +0.1903  -0.0085 +0.6316  +0.0043 +1.1252  +0.0172 +1.4454
  +0.0300 +1.8802  +0.0428 +2.2148  +0.0557 +2.1717  +0.0685 +1.7410
  +0.0813 +0.9845  +0.0942 +0.1940  +0.1070 +0.3608  +0.1199 +0.8299
  +0.1327 +1.0626  +0.1455 +0.9948  +0.1584 +0.7860  +0.1712 +0.9548
  +0.1840 +1.2212  +0.1969 +1.4026  +0.2097 +1.4897  +0.2226 +1.4765
  +0.2354 +1.6783  +0.2482 +1.9652  +0.2611 +1.9782  +0.2739 +1.7077
  +0.2867 +1.3840  +0.2996 +1.2485  +0.3124 +1.2095  +0.3253 +1.1872
  +0.3381 +1.1641  +0.3509 +1.1370  +0.3638 +1.1173  +0.3766 +1.1123
  +0.3894 +1.1193  +0.4023 +1.1667  +0.4151 +1.2744  +0.4280 +1.3105
  +0.4408 +1.2217  +0.4536 +1.1261  +0.4665 +1.0993  +0.4793 +1.1139
  +0.4921 +1.1452  +0.5050 +1.2055  +0.5178 +1.2214  +0.5306 +1.1670
  +0.5435 +1.1303  +0.5563 +1.1235  +0.5692 +1.1392  +0.5820 +1.1886
  +0.5948 +1.1758  +0.6077 +1.1116  +0.6205 +1.0864  +0.6333 +1.1370
  +0.6462 +1.2338  +0.6590 +1.2676  +0.6719 +1.1853  +0.6847 +0.9408
  +0.6975 +0.9255  +0.7104 +0.9154  +0.7232 +0.9077  +0.7360 +0.8997
  +0.7489 +0.8913  +0.7617 +0.8824  +0.7746 +0.8731  +0.7768 +0.8715
  44   145    45
  +0.2244 -0.2013  +0.2372 +0.2835  +0.2500 +0.7005  +0.2629 +0.9994
  +0.2757 +1.2214  +0.2885 +1.2739  +0.3014 +1.1446  +0.3142 +0.9193
  +0.3271 +0.7662  +0.3399 +0.8356  +0.3527 +0.9834  +0.3656 +1.0641
  +0.3784 +1.1679  +0.3912 +1.2617  +0.4041 +1.2986  +0.4169 +1.3526
  +0.4298 +1.3617  +0.4426 +1.2405  +0.4554 +1.0461  +0.4683 +0.9030
  +0.4811 +0.8365  +0.4939 +0.8123  +0.5068 +0.8551  +0.5196 +1.0022
  +0.5325 +1.1099  +0.5453 +1.0481  +0.5581 +0.8233  +0.5710 +0.5971
  +0.5838 +0.5834  +0.5966 +0.6907  +0.6095 +0.7781  +0.6223 +0.8162
  +0.6352 +0.8318  +0.6480 +0.8389  +0.6608 +0.8331  +0.6737 +0.8105
  +0.6865 +0.8082  +0.6993 +0.8059  +0.7122 +0.8035  +0.7250 +0.8010
  +0.7379 +0.7984  +0.7507 +0.7957  +0.7635 +0.7930  +0.7764 +0.7901
  +0.7850 +0.7880
  45   166    66
  -0.0229 +0.2472  -0.0100 +0.2175  +0.0028 +0.1706  +0.0156 +0.1106
  +0.0285 +0.0449  +0.0413 -0.0234  +0.0542 -0.0945  +0.0670 -0.1687
  +0.0798 -0.2465  +0.0927 -0.3285  +0.1055 -0.4160  +0.1183 -0.5058
  +0.1312 -0.5470  +0.1440 -0.4806  +0.1569 -0.4785  +0.1697 -0.6260
  +0.1825 -0.7620  +0.1954 -0.7515  +0.2082 -0.6133  +0.2210 -0.3484
  +0.2339 +0.1813  +0.2467 +1.0386  +0.2596 +1.7066  +0.2724 +1.9829
  +0.2852 +1.9473  +0.2981 +2.0449  +0.3109 +2.2297  +0.3237 +2.1186
  +0.3366 +1.6779  +0.3494 +0.9671  +0.3623 +0.2148  +0.3751 -0.1381
  +0.3879 -0.1979  +0.4008 -0.1678  +0.4136 -0.1733  +0.4264 -0.2250
  +0.4393 +0.1179  +0.4521 +0.5283  +0.4649 +0.6158  +0.4778 +0.3760
  +0.4906 -0.0157  +0.5035 -0.2862  +0.5163 -0.4040  +0.5291 -0.4920
  +0.5420 -0.5600  +0.5548 -0.6463  +0.5676 -0.7467  +0.5805 -0.8027
  +0.5933 -0.8431  +0.6062 -0.8745  +0.6190 -0.8969  +0.6318 -0.9140
  +0.6447 -0.9278  +0.6575 -0.9401  +0.6703 -0.9512  +0.6832 -0.9574
  +0.6960 -0.9642  +0.7089 -0.9714  +0.7217 -0.9788  +0.7345 -0.9859
  +0.7474 -0.9918  +0.7602 -0.9983  +0.7730 -1.0051  +0.7859 -1.0121
  +0.7987 -1.0195  +0.8066 -1.0242
